filename,type,duration
PML_BOEHMER_PERCLOOP_017_119BPM.wav,perc,16.134
PML_DPV8_YM_Hat_009.wav,hat,0.5
PML_DPV8_SV_Perc_033.wav,perc,0.165
PML_AH_Bass_017_123BPM_G#m.wav,bass,7.805
PML_Organica_3_CongaLoop_122BPM_053.wav,loop,7.869
KM_WbR_HATS_D_13.wav,hat,7.805
PML_DPV8_ZM_Clap_038.wav,clap,0.341
PML_DPV8_SV_Kick_038_F#.wav,kick,1.875
PML_DPV8_SV_Perc_025.wav,perc,0.158
PML_Organica_3_CongaLoop_122BPM_045.wav,loop,7.869
KM_WbR_HATS_D_05.wav,hat,15.61
KM_WbR_SY_03.wav,unknown,3.902
KM_WbR_HATS_D_11.wav,hat,7.805
PML_Organica_3_CongaLoop_122BPM_051.wav,loop,7.869
PML_DPV8_SV_Perc_031.wav,perc,0.982
KM_WbR_SHAK_18.wav,unknown,3.902
KM_WbR_TOM_07.wav,tom,1.0
PML_DPV8_SV_Perc_019.wav,perc,0.242
PML_DPV8_ZM_Clap_006.wav,clap,0.332
KM_WbR_SHAK_24.wav,unknown,3.902
PML_Organica_3_Tonal_OneShot_3_G.wav,unknown,5.145
KM_WbR_TOM_13.wav,tom,1.0
PML_Organica_3_CongaFill_122BPM_008.wav,unknown,2.951
PML_Organica_3_TimbaleLoop_122BPM_003.wav,loop,3.934
KM_WbR_HATS_SC1_04.wav,hat,3.902
PML_Organica_3_TimbaleLoop_122BPM_017.wav,loop,7.869
PML_Organica_3_CajitaLoop_122BPM_004.wav,loop,7.869
PML_AH_Bongo_Loop_006_124BPM.wav,loop,7.742
PML_DPV8_SV_Hat_006.wav,hat,0.238
PML_DPV8_SV_Hat_012.wav,hat,0.234
PML_Organica_3_CajitaLoop_122BPM_010.wav,loop,7.869
PML_Organica_3_CongaFill_122BPM_020.wav,unknown,1.967
PML_DPV8_JS_Snare_018.wav,snare,0.75
PML_AH_LongerSynth_022_123BPM_G#m.wav,unknown,15.61
PML_Organica_3_Kick_002.wav,kick,0.361
PML_Organica_3_SmallPercLoop_122BPM_015.wav,perc,3.934
PML_Organica_3_Kick_016.wav,kick,0.231
PML_Organica_3_SmallPercLoop_122BPM_001.wav,perc,3.934
PML_DPV8_SV_Kick_012_A.wav,kick,0.363
PML_DPV8_ZM_Kick_004_B.wav,kick,0.684
PML_Organica_3_SmallPercLoop_122BPM_029.wav,perc,3.934
KM_WbR_KICK_TO.wav,kick,0.523
PML_Organica_3_TambourineLoop_122BPM_022.wav,loop,3.934
PML_DPV8_ZM_Hat_017.wav,hat,0.17
PML_DPV8_SV_Kick_013_C#.wav,kick,0.242
PML_DPV8_ZM_Hat_003.wav,hat,0.684
PML_AH_ShortSynth_010_124BPM_Bm.wav,unknown,7.742
PML_DPV8_SV_Shaker_004.wav,unknown,0.968
PML_AH_Bass_018_123BPM_G#m.wav,bass,7.805
PML_DPV8_YM_Shaker_004.wav,unknown,0.5
PML_DPV8_YM_Clap_003.wav,clap,0.726
PML_DPV8_YM_Shaker_010.wav,unknown,0.5
KM_WbR_LOWTOM_02.wav,tom,7.742
PML_DPV8_SV_Shaker_010.wav,unknown,0.242
PML_Organica_3_LayeredPercussion_003.wav,perc,0.263
PML_Organica_3_HatLoop_122BPM_031.wav,hat,7.869
PML_Organica_3_HatLoop_122BPM_025.wav,hat,7.869
PML_Organica_3_HatLoop_122BPM_019.wav,hat,7.869
PML_BOEHMER_HATLOOP_022_123BPM.wav,hat,7.805
KM_WbR_SC1_43.wav,unknown,7.805
KM_WbR_SNAP_UPNDOWN.wav,unknown,1.951
PML_DPV8_ZM_Kick_002_D.wav,kick,0.684
KM_WbR_TAMB_06.wav,unknown,7.805
PML_Organica_3_BongoLoop_122BPM_032.wav,loop,7.869
PML_Organica_3_BongoLoop_122BPM_026.wav,loop,7.869
PML_Organica_3_SnareLoop_122BPM_010.wav,snare,3.934
PML_Organica_3_SnareLoop_122BPM_004.wav,snare,3.934
PML_AH_Hihat_Loop_015_120BPM.wav,hat,4.0
PML_AH_Snare_Loop_007_124BPM.wav,snare,7.742
PML_DPV8_SV_Kick_009_B.wav,kick,0.323
PML_AH_Fx_003_Fill_120BPM.wav,fx,5.0
PML_AH_Clap_Loop_004_121BPM.wav,clap,7.934
PML_Organica_3_PercLoop_122BPM_024.wav,perc,1.967
PML_Organica_3_PercLoop_122BPM_030.wav,perc,3.934
KM_WbR_TALKING_03.wav,unknown,7.805
PML_Organica_3_PercLoop_122BPM_018.wav,perc,1.967
KM_WbR_SHAKS_SYS_57.wav,unknown,3.902
KM_WbR_SHAKS_SYS_43.wav,unknown,1.951
KM_WbR_FX_CYM_02.wav,fx,15.61
PML_Organica_3_ShakerLoop_122BPM_029.wav,loop,3.934
PML_DPV8_SV_FX_008.wav,fx,3.84
KM_WbR_FX_046.wav,fx,6.341
PML_Organica_3_ShakerLoop_122BPM_015.wav,loop,3.934
KM_WbR_SHAKER_02.wav,unknown,15.61
PML_DPV8_SV_FX_034.wav,fx,0.444
KM_WbR_TEXTURE_06.wav,unknown,22.195
KM_WbR_SHAKER_16.wav,unknown,15.61
PML_Organica_3_ShakerLoop_122BPM_001.wav,loop,3.934
PML_Organica_3_VocalOneShot_EbMaj_001.wav,vocal,9.041
PML_DPV8_SV_FX_035.wav,fx,0.587
KM_WbR_SHAKER_17.wav,unknown,15.61
KM_WbR_TEXTURE_07.wav,unknown,12.683
KM_WbR_SHAKER_03.wav,unknown,15.61
PML_AH_ShortSynth_022_123BPM_G#m.wav,unknown,15.61
PML_Organica_3_ShakerLoop_122BPM_014.wav,loop,3.934
KM_WbR_FX_047.wav,fx,6.341
KM_WbR_FX_OVER_01.wav,fx,7.869
PML_DPV8_SV_FX_009.wav,fx,2.88
PML_Organica_3_ShakerLoop_122BPM_028.wav,loop,3.934
KM_WbR_SHAKS_SYS_42.wav,unknown,1.951
KM_WbR_FX_CYM_03.wav,fx,11.707
KM_WbR_TALKING_02.wav,unknown,7.805
PML_AH_ShortSynth_006_121BPM_Bm.wav,unknown,7.934
KM_WbR_SHAKS_SYS_56.wav,unknown,1.463
PML_Organica_3_PercLoop_122BPM_019.wav,perc,1.967
PML_Organica_3_PercLoop_122BPM_031.wav,perc,1.967
PML_Organica_3_PercLoop_122BPM_025.wav,perc,3.934
PML_Organica_3_SnareLoop_122BPM_005.wav,snare,3.934
PML_BOEHMER_PERCLOOP_006_123BPM.wav,perc,3.902
PML_Organica_3_BongoLoop_122BPM_027.wav,loop,7.869
PML_Organica_3_Tonal_OneShot_28_C#.wav,unknown,13.77
KM_WbR_TAMB_07.wav,unknown,7.805
PML_Organica_3_BongoLoop_122BPM_033.wav,loop,7.869
PML_Organica_3_HatLoop_122BPM_018.wav,hat,3.934
KM_WbR_SC1_42.wav,unknown,3.902
PML_AH_Shaker_Loop_012_123BPM.wav,loop,3.902
PML_Organica_3_HatLoop_122BPM_024.wav,hat,7.869
PML_Organica_3_HatLoop_122BPM_030.wav,hat,7.869
PML_DPV8_YM_Clap_002.wav,clap,0.968
PML_Organica_3_LayeredPercussion_002.wav,perc,0.259
PML_DPV8_SV_Shaker_011.wav,unknown,0.181
PML_Organica_3_LayeredPercussion_016.wav,perc,0.246
PML_DPV8_SV_Shaker_005.wav,unknown,0.12
PML_DPV8_YM_Shaker_005.wav,unknown,0.5
PML_DPV8_ZM_Hat_002.wav,hat,0.338
PML_AH_Tom_Loop_003_121BPM.wav,loop,7.934
PML_DPV8_ZM_Hat_016.wav,hat,0.497
PML_DPV8_ZM_FX_026.wav,fx,0.338
PML_Organica_3_TambourineLoop_122BPM_023.wav,loop,3.934
PML_Organica_3_SmallPercLoop_122BPM_028.wav,perc,3.934
PML_DPV8_JS_Snare_019.wav,snare,0.75
PML_Organica_3_SmallPercLoop_122BPM_014.wav,perc,3.934
PML_Organica_3_Kick_003.wav,kick,0.5
PML_DPV8_SV_Kick_028_G#.wav,kick,0.396
PML_DPV8_SV_Hat_013.wav,hat,0.476
PML_Organica_3_CongaFill_122BPM_021.wav,unknown,1.967
KM_WbR_KICK_RISE.wav,kick,0.494
PML_Organica_3_CajitaLoop_122BPM_005.wav,loop,7.869
KM_WbR_KICK_CIVILIST.wav,kick,3.902
PML_DPV8_SV_Hat_007.wav,hat,0.417
PML_Organica_3_TimbaleLoop_122BPM_016.wav,loop,7.869
KM_WbR_HATS_SC1_05.wav,hat,1.951
PML_BOEHMER_HATLOOP_011_122BPM.wav,hat,15.738
PML_Organica_3_CongaFill_122BPM_009.wav,unknown,2.951
PML_Organica_3_TimbaleLoop_122BPM_002.wav,loop,3.934
PML_DPV8_ZM_Clap_007.wav,clap,0.333
KM_WbR_TOM_12.wav,tom,1.0
KM_WbR_SHAK_25.wav,unknown,3.902
KM_WbR_TOM_06.wav,tom,1.0
PML_DPV8_SV_Perc_018.wav,perc,0.565
PML_DPV8_SV_Perc_030.wav,perc,0.654
KM_WbR_HATS_D_10.wav,hat,7.805
PML_Organica_3_CongaLoop_122BPM_050.wav,loop,7.869
KM_WbR_SHAK_19.wav,unknown,3.902
KM_WbR_SY_02.wav,unknown,15.484
PML_Organica_3_CongaLoop_122BPM_044.wav,loop,7.869
KM_WbR_HATS_D_04.wav,hat,15.61
PML_DPV8_SV_Perc_024.wav,perc,0.159
PML_Organica_3_TimbaleFill_122BPM_014.wav,unknown,2.951
PML_DPV8_ZM_Perc_016.wav,perc,0.331
KM_WbR_VARIOUS_27.wav,unknown,7.805
KM_WbR_VARIOUS_33.wav,unknown,7.805
PML_AH_LongerSynth_018_120BPM_Gm.wav,unknown,8.0
PML_DPV8_JS_Kick_010_G#.wav,kick,0.5
PML_DPV8_ZM_Perc_002.wav,perc,0.057
PML_DPV8_SV_Clap_009.wav,clap,0.154
PML_Organica_3_TimbaleFill_122BPM_028.wav,unknown,2.951
PML_DPV8_SV_Clap_021.wav,clap,1.642
PML_Organica_3_CongaLoop_122BPM_023.wav,loop,7.869
PML_Organica_3_CongaLoop_122BPM_037.wav,loop,7.869
PML_DPV8_SV_Clap_035.wav,clap,0.158
KM_WbR_SNARE_DIRT.wav,snare,1.951
PML_AH_Hihat_Loop_013_123BPM.wav,hat,7.805
PML_DPV8_JS_Perc_023.wav,perc,0.5
PML_Organica_3_Tonal_OneShot_029_A.wav,unknown,7.869
PML_AH_Ride_Loop_003_121BPM.wav,loop,7.934
PML_DPV8_ZM_FX_055.wav,fx,0.157
PML_Organica_3_BrushedFill_122BPM_024.wav,unknown,2.213
PML_AH_Atmo_Loop_007_124BPM_G.wav,loop,30.968
PML_DPV8_ZM_FX_069.wav,fx,0.377
KM_WbR_KICK_PA.wav,kick,0.5
PML_Organica_3_BrushedFill_122BPM_018.wav,unknown,2.5
PML_DPV8_YM_Perc_013.wav,perc,0.315
KM_WbR_UDU_06.wav,unknown,7.805
PML_DPV8_YM_Perc_007.wav,perc,0.738
PML_AH_LongerSynth_005_121BPM_Fm.wav,unknown,15.868
PML_Organica_3_Eselsgebiss_Loop_122BPM_003.wav,loop,7.869
PML_BOEHMER_PERCLOOP_019_122BPM.wav,perc,15.738
KM_WbR_SC1_31.wav,unknown,7.805
PML_Organica_3_BongoFill_122BPM_025.wav,unknown,1.967
PML_BOEHMER_KICK_012.wav,kick,0.261
PML_BOEHMER_SHAKER_011.wav,unknown,0.557
PML_BOEHMER_SHAKER_005.wav,unknown,0.477
PML_Organica_3_BongoFill_122BPM_031.wav,unknown,2.459
PML_BOEHMER_KICK_006.wav,kick,0.685
KM_WbR_SC1_25.wav,unknown,3.902
KM_WbR_SHAKER_TW.wav,unknown,3.902
PML_DPV8_JS_Open_Hat_022.wav,hat,0.375
PML_Organica_3_BongoFill_122BPM_019.wav,unknown,1.967
PML_Organica_3_Brushed_CowbellLoop_122BPM_009.wav,loop,3.934
KM_WbR_SC1_19.wav,unknown,11.707
PML_Organica_3_BongoLoop_122BPM_068.wav,loop,3.934
PML_DPV8_SV_Tom_021.wav,tom,0.758
PML_DPV8_JS_Downlifter_010.wav,unknown,8.0
PML_DPV8_JS_Kick_002_D.wav,kick,0.5
PML_Organica_3_Perc_023.wav,perc,0.37
PML_Organica_3_Shaker_024.wav,unknown,0.085
PML_DPV8_JS_Downlifter_004.wav,unknown,8.0
PML_DPV8_SV_Tom_035.wav,tom,1.004
PML_AH_LongerSynth_020_123BPM_G#m.wav,unknown,15.61
PML_Organica_3_BongoLoop_122BPM_054.wav,loop,3.934
PML_Organica_3_Shaker_018.wav,unknown,0.116
PML_DPV8_SV_Tom_009.wav,tom,0.417
PML_Organica_3_BongoLoop_122BPM_040.wav,loop,7.869
PML_Organica_3_Tom_5_d.wav,tom,0.603
PML_DPV8_SV_Kick_037_F.wav,kick,0.852
KM_WbR_SHAKS_SYS_31.wav,unknown,3.902
KM_WbR_SHAKS_SYS_25.wav,unknown,1.951
PML_DPV8_SV_FX_014_127BPM_Cmin.wav,fx,2.835
PML_BOEHMER_HAT_005.wav,hat,0.72
PML_Organica_3_PercLoop_122BPM_042.wav,perc,1.967
KM_WbR_KICK_D_09.wav,kick,0.488
PML_Organica_3_PercLoop_122BPM_056.wav,perc,3.934
PML_DPV8_JS_Kick_015_D#.wav,kick,0.5
KM_WbR_SHAKS_SYS_19.wav,unknown,3.902
PML_BOEHMER_HAT_011.wav,hat,0.72
PML_Organica_3_Hat_010.wav,hat,0.137
PML_DPV8_SV_FX_046.wav,fx,0.286
PML_Organica_3_Hat_004.wav,hat,0.193
KM_WbR_FX_034.wav,fx,31.22
PML_Organica_3_ShakerLoop_122BPM_067.wav,loop,7.869
PML_DPV8_YM_Tom_003_A.wav,tom,0.5
PML_AH_Bass_003_121BPM_Dm.wav,bass,7.934
PML_Organica_3_PercLoop_122BPM_081.wav,perc,3.934
PML_AH_LongerSynth_008_124BPM_Cm.wav,unknown,7.742
KM_WbR_HATS_NWR_02.wav,hat,3.902
PML_Organica_3_PercLoop_122BPM_080.wav,perc,3.934
PML_AH_ShortSynth_007_121BPM_Fm.wav,unknown,7.934
PML_Organica_3_ShakerLoop_122BPM_066.wav,loop,7.869
KM_WbR_FX_035.wav,fx,19.512
PML_Organica_3_Hat_005.wav,hat,0.132
PML_Organica_3_Hat_011.wav,hat,0.148
PML_DPV8_SV_FX_047.wav,fx,0.877
KM_WbR_SHAKS_SYS_18.wav,unknown,3.902
PML_Organica_3_PercLoop_122BPM_057.wav,perc,3.934
KM_WbR_KICK_D_08.wav,kick,0.488
PML_BOEHMER_HAT_010.wav,hat,0.604
PML_BOEHMER_HAT_004.wav,hat,0.534
PML_Organica_3_PercLoop_122BPM_043.wav,perc,1.967
KM_WbR_SHAKS_SYS_24.wav,unknown,3.902
KM_WbR_SHAKS_SYS_30.wav,unknown,1.951
PML_DPV8_SV_Tom_008.wav,tom,0.952
PML_Organica_3_BongoLoop_122BPM_041.wav,loop,7.869
PML_Organica_3_BongoLoop_122BPM_055.wav,loop,3.934
PML_Organica_3_Shaker_019.wav,unknown,0.116
PML_DPV8_SV_Tom_034.wav,tom,1.341
PML_DPV8_JS_Downlifter_005.wav,unknown,8.0
PML_Organica_3_Shaker_025.wav,unknown,0.091
PML_Organica_3_Perc_022.wav,perc,0.418
PML_DPV8_SV_Tom_020.wav,tom,0.756
PML_Organica_3_Brushed_CowbellLoop_122BPM_008.wav,loop,3.934
KM_WbR_SC1_18.wav,unknown,3.902
PML_AH_Clap_Loop_003_121BPM.wav,clap,7.934
PML_Organica_3_BongoFill_122BPM_018.wav,unknown,1.967
PML_DPV8_JS_Open_Hat_023.wav,hat,0.375
PML_BOEHMER_KICK_007.wav,kick,0.673
PML_Organica_3_BongoFill_122BPM_030.wav,unknown,2.459
PML_Organica_3_TonalSongstarter_122BPM_D_001.wav,unknown,3.884
PML_BOEHMER_SHAKER_004.wav,unknown,0.35
KM_WbR_SC1_24.wav,unknown,7.805
KM_WbR_SC1_30.wav,unknown,7.805
PML_Organica_3_Eselsgebiss_Loop_122BPM_002.wav,loop,3.934
PML_BOEHMER_SHAKER_010.wav,unknown,0.824
PML_BOEHMER_KICK_013.wav,kick,0.331
PML_Organica_3_BongoFill_122BPM_024.wav,unknown,1.967
PML_Organica_3_Perc_009wav.wav,perc,0.237
PML_DPV8_YM_Perc_006.wav,perc,0.083
PML_DPV8_YM_Kick_008_F#.wav,kick,0.306
KM_WbR_UDU_07.wav,unknown,7.805
PML_DPV8_YM_Perc_012.wav,perc,0.364
PML_Organica_3_BrushedFill_122BPM_019.wav,unknown,0.984
PML_DPV8_ZM_FX_068.wav,fx,1.012
PML_BOEHMER_TOPLOOP_019_122BPM.wav,loop,15.738
KM_WbR_SNARE_LOOP_01.wav,snare,19.512
PML_DPV8_ZM_FX_040.wav,fx,0.69
PML_DPV8_ZM_FX_054.wav,fx,0.67
PML_AH_OtherPerc_001.wav,perc,0.968
PML_DPV8_JS_Perc_022.wav,perc,0.5
PML_Organica_3_CongaLoop_122BPM_036.wav,loop,7.869
PML_AH_ShortSynth_020_123BPM_G#m.wav,unknown,7.805
PML_DPV8_SV_Clap_034.wav,clap,1.24
PML_DPV8_SV_Clap_020.wav,clap,0.74
PML_Organica_3_TimbaleFill_122BPM_029.wav,unknown,2.951
PML_Organica_3_CongaLoop_122BPM_022.wav,loop,7.869
KM_WbR_VARIOUS_32.wav,unknown,7.805
PML_DPV8_SV_Clap_008.wav,clap,0.48
PML_Organica_3_TimbaleFill_122BPM_001.wav,unknown,3.197
PML_DPV8_ZM_Perc_003.wav,perc,0.794
PML_AH_Top_Loop_002_122BPM.wav,loop,7.869
PML_DPV8_ZM_Perc_017.wav,perc,0.334
PML_Organica_3_TimbaleFill_122BPM_015.wav,unknown,2.951
PML_DPV8_JS_Kick_004_A#.wav,kick,0.5
KM_WbR_VARIOUS_26.wav,unknown,7.805
PML_DPV8_ZM_Perc_001.wav,perc,0.509
PML_Organica_3_TimbaleFill_122BPM_003.wav,unknown,2.951
KM_WbR_VARIOUS_30.wav,unknown,7.805
PML_Organica_3_CongaLoop_122BPM_008.wav,loop,7.869
KM_WbR_VARIOUS_24.wav,unknown,7.805
PML_Organica_3_TimbaleFill_122BPM_017.wav,unknown,2.951
PML_DPV8_ZM_Perc_015.wav,perc,0.335
PML_AH_ShortSynth_013_124BPM_Dm.wav,unknown,7.742
PML_Organica_3_CongaLoop_122BPM_034.wav,loop,7.869
KM_WbR_VARIOUS_18.wav,unknown,26.829
PML_Organica_3_CongaLoop_122BPM_020.wav,loop,7.869
PML_DPV8_SV_Perc_040.wav,perc,0.48
PML_DPV8_ZM_Perc_029.wav,perc,0.351
PML_DPV8_SV_Clap_022.wav,clap,0.426
PML_DPV8_JS_Perc_008.wav,perc,0.125
PML_DPV8_ZM_Shaker_018.wav,unknown,0.168
PML_DPV8_SV_Kick_010_A#.wav,kick,0.968
PML_AH_LongerSynth_007_121BPM_Dm.wav,unknown,15.868
PML_AH_Hihat_Loop_009_124BPM.wav,hat,7.742
KM_WbR_KICK_SYN.wav,kick,3.871
PML_AH_OtherPerc_003.wav,perc,1.935
PML_Organica_3_Tonal_OneShot_33_G#.wav,unknown,5.091
PML_DPV8_SV_Top_Kick_008.wav,kick,0.476
PML_DPV8_JS_Perc_020.wav,perc,0.25
PML_BOEHMER_PERCLOOP_014_122BPM.wav,perc,7.869
PML_DPV8_ZM_FX_042.wav,fx,0.353
PML_AH_Snare_Loop_003_121BPM.wav,snare,7.934
PML_DPV8_ZM_FX_056.wav,fx,0.336
PML_DPV8_YM_Perc_004.wav,perc,0.342
PML_Organica_3_Tom_4_c2.wav,tom,0.428
PML_DPV8_YM_Perc_010.wav,perc,0.799
KM_WbR_UDU_05.wav,unknown,7.805
PML_BOEHMER_CLAP_008.wav,clap,0.499
PML_DPV8_YM_Tom_007_F.wav,tom,0.5
PML_DPV8_SV_FX_024_128BPM_F#min.wav,fx,7.5
KM_WbR_SC1_26.wav,unknown,3.902
PML_DPV8_JS_Open_Hat_009.wav,hat,1.25
PML_BOEHMER_SHAKER_006.wav,unknown,0.673
PML_Organica_3_TonalSongstarter_122BPM_D_003.wav,unknown,3.934
PML_Organica_3_BongoFill_122BPM_032.wav,unknown,1.967
PML_BOEHMER_KICK_005.wav,kick,0.65
PML_Organica_3_BongoFill_122BPM_026.wav,unknown,2.336
PML_BOEHMER_KICK_011.wav,kick,0.79
PML_BOEHMER_SHAKER_012.wav,unknown,0.286
KM_WbR_SC1_32.wav,unknown,3.902
PML_Organica_3_TopLoop_122BPM_008.wav,loop,3.934
PML_Organica_3_TopLoop_122BPM_020.wav,loop,3.934
PML_DPV8_JS_Open_Hat_021.wav,hat,0.375
PML_Organica_3_Tonal_OneShot_030_C.wav,unknown,7.194
PML_DPV8_JS_Downlifter_007.wav,unknown,8.0
PML_Organica_3_Perc_034.wav,perc,1.008
PML_DPV8_SV_Tom_036.wav,tom,0.586
PML_DPV8_SV_Tom_022.wav,tom,1.875
PML_Organica_3_Perc_020.wav,perc,0.738
PML_Organica_3_TonalSongstarter_122BPM_D#_001.wav,unknown,31.475
PML_Organica_3_BongoLoop_122BPM_043.wav,loop,7.869
PML_Organica_3_Perc_008.wav,perc,0.282
PML_Organica_3_BongoLoop_122BPM_057.wav,loop,3.934
PML_AH_Bongo_Loop_002_121BPM.wav,loop,7.934
PML_Organica_3_PercLoop_122BPM_069.wav,perc,1.967
KM_WbR_SHAKS_SYS_26.wav,unknown,1.951
KM_WbR_SHAKS_SYS_32.wav,unknown,3.902
PML_BOEHMER_HAT_012.wav,hat,0.581
PML_Organica_3_PercLoop_122BPM_055.wav,perc,7.869
PML_Organica_3_PercLoop_122BPM_041.wav,perc,1.967
PML_BOEHMER_HAT_006.wav,hat,0.425
PML_Organica_3_Hat_007.wav,hat,0.13
KM_WbR_FX_037.wav,fx,9.756
PML_Organica_3_ShakerLoop_122BPM_064.wav,loop,7.869
PML_DPV8_SV_FX_045.wav,fx,0.293
PML_Organica_3_Hat_013.wav,hat,0.146
PML_Organica_3_ShakerLoop_122BPM_058.wav,loop,7.869
PML_Organica_3_ShakerLoop_122BPM_059.wav,loop,7.869
PML_DPV8_SV_FX_044.wav,fx,0.588
PML_Organica_3_Hat_012.wav,hat,0.091
PML_Organica_3_ShakerLoop_122BPM_065.wav,loop,7.869
KM_WbR_FX_036.wav,fx,21.463
PML_Organica_3_Hat_006.wav,hat,0.143
PML_DPV8_SV_FX_050.wav,fx,21.144
PML_Organica_3_PercLoop_122BPM_040.wav,perc,3.934
PML_BOEHMER_HAT_007.wav,hat,0.58
PML_BOEHMER_HAT_013.wav,hat,0.557
PML_Organica_3_PercLoop_122BPM_054.wav,perc,3.934
KM_WbR_SHAKS_SYS_33.wav,unknown,1.951
PML_AH_Atmo_Loop_006_124BPM_B.wav,loop,30.968
KM_WbR_SHAKS_SYS_27.wav,unknown,1.951
PML_Organica_3_PercLoop_122BPM_068.wav,perc,3.934
PML_DPV8_YM_Tom_001_A.wav,tom,0.5
PML_Organica_3_BongoLoop_122BPM_056.wav,loop,3.934
PML_Organica_3_BongoLoop_122BPM_042.wav,loop,7.869
PML_Organica_3_Tonal_OneShot_ 015_D.wav,unknown,5.038
PML_Organica_3_Perc_021.wav,perc,0.208
PML_DPV8_SV_Tom_023.wav,tom,1.765
PML_DPV8_SV_Tom_037.wav,tom,0.592
PML_DPV8_JS_Downlifter_006.wav,unknown,8.0
PML_DPV8_JS_Open_Hat_020.wav,hat,0.5
PML_Organica_3_TopLoop_122BPM_021.wav,loop,3.934
PML_BOEHMER_TOPLOOP_014_122BPM.wav,loop,7.869
PML_BOEHMER_SHAKER_013.wav,unknown,0.65
PML_BOEHMER_KICK_010.wav,kick,0.548
PML_Organica_3_BongoFill_122BPM_027.wav,unknown,2.459
PML_Organica_3_TopLoop_122BPM_009.wav,loop,3.934
KM_WbR_SC1_33.wav,unknown,3.902
PML_Organica_3_Eselsgebiss_Loop_122BPM_001.wav,loop,3.934
PML_DPV8_SV_Kick_035_F.wav,kick,0.788
KM_WbR_SC1_27.wav,unknown,3.902
PML_BOEHMER_KICK_004.wav,kick,0.662
PML_Organica_3_BongoFill_122BPM_033.wav,unknown,1.967
PML_Organica_3_TonalSongstarter_122BPM_D_002.wav,unknown,15.728
PML_BOEHMER_SHAKER_007.wav,unknown,0.508
PML_DPV8_JS_Open_Hat_008.wav,hat,0.5
PML_BOEHMER_HATLOOP_007_122BPM.wav,hat,3.934
PML_BOEHMER_CLAP_009.wav,clap,0.627
KM_WbR_UDU_04.wav,unknown,7.805
PML_DPV8_YM_Perc_011.wav,perc,0.123
PML_DPV8_YM_Perc_005.wav,perc,0.232
PML_DPV8_ZM_FX_080.wav,fx,1.001
KM_WbR_SNARE_LOOP_02.wav,snare,1.951
KM_WbR_KICK_UPANDDOWN.wav,kick,1.951
KM_WbR_KICK_SX.wav,kick,0.492
KM_WbR_KICKADD_POTTY.wav,kick,3.871
PML_DPV8_ZM_FX_057.wav,fx,0.341
PML_Organica_3_Tonal_Oneshot_6_G.wav,unknown,3.689
PML_DPV8_SV_Top_Kick_009.wav,kick,0.476
PML_DPV8_JS_Perc_021.wav,perc,0.5
PML_Organica_3_Tom_1_b.wav,tom,0.692
PML_AH_OtherPerc_002.wav,perc,1.935
PML_DPV8_YM_Tom_004_Ab.wav,tom,0.272
PML_DPV8_JS_Perc_009.wav,perc,0.125
PML_AH_ShortSynth_008_124BPM_Am.wav,unknown,7.742
PML_Organica_3_CongaLoop_122BPM_021.wav,loop,7.869
KM_WbR_VARIOUS_19.wav,unknown,26.829
PML_DPV8_SV_Clap_023.wav,clap,0.322
PML_DPV8_ZM_Perc_028.wav,perc,0.497
PML_Organica_3_CongaLoop_122BPM_035.wav,loop,7.869
KM_WbR_FX_BELLSWIND_04.wav,fx,7.805
KM_WbR_VARIOUS_25.wav,unknown,15.61
PML_DPV8_ZM_Perc_014.wav,perc,0.335
PML_Organica_3_TimbaleFill_122BPM_016.wav,unknown,2.951
PML_Organica_3_TimbaleFill_122BPM_002.wav,unknown,3.197
PML_Organica_3_CongaLoop_122BPM_009.wav,loop,7.869
KM_WbR_VARIOUS_31.wav,unknown,7.805
KM_WbR_VARIOUS_09.wav,unknown,15.61
PML_Organica_3_CongaLoop_122BPM_031.wav,loop,7.869
PML_DPV8_SV_Clap_033.wav,clap,0.639
PML_DPV8_ZM_Perc_038.wav,perc,0.165
PML_DPV8_SV_Clap_027.wav,clap,0.333
PML_Organica_3_CongaLoop_122BPM_025.wav,loop,7.869
KM_WbR_VARIOUS_35.wav,unknown,7.805
PML_DPV8_ZM_Perc_004.wav,perc,0.172
PML_Organica_3_TimbaleFill_122BPM_006.wav,unknown,2.951
PML_DPV8_SV_Kick_022_G#.wav,kick,0.469
PML_Organica_3_TimbaleFill_122BPM_012.wav,unknown,2.951
PML_DPV8_ZM_Perc_010.wav,perc,0.167
KM_WbR_VARIOUS_21.wav,unknown,7.805
PML_Organica_3_CongaLoop_122BPM_019.wav,loop,7.869
PML_DPV8_JS_Perc_025.wav,perc,0.5
PML_DPV8_ZM_Shaker_009.wav,unknown,0.167
PML_DPV8_JS_Perc_019.wav,perc,0.25
PML_Organica_3_Tonal_OneShot_010_C.wav,unknown,3.768
PML_Organica_3_BrushedFill_122BPM_022.wav,unknown,1.352
KM_WbR_RAT.wav,unknown,15.61
PML_DPV8_ZM_FX_053.wav,fx,0.323
PML_DPV8_ZM_Kick_003_D.wav,kick,0.684
PML_Organica_3_SmallPercLoop_122BPM_049.wav,perc,3.934
PML_DPV8_YM_Perc_001.wav,perc,0.206
PML_DPV8_YM_Perc_015.wav,perc,0.163
PML_AH_Clap_Loop_005_124BPM.wav,clap,7.742
KM_WbR_FX_ZENHATS_01.wav,fx,0.976
PML_DPV8_JS_Open_Hat_024.wav,hat,0.375
